8586
1
1	1	1	1	1	00111100101110	00000000000000	01001010000110	0	0
1	2	2	1	2	11010011101000	10011111000000	01010111010011	0	1
1	3	3	1	3	01011110000111	00001000001100	11011000010011	0	0
1	4	2	1	4	01110001000110	01101011110110	01010100100101	0	0
1	5	2	2	1	00001111101101	11001000001111	10001101101001	0	0
1	6	2	2	2	00111110011011	01001100000011	00010000111011	0	0
1	7	2	2	3	11111101010101	00110111001101	10110100100101	0	0
1	8	2	2	4	00110000111101	00100111010110	10101111010010	0	0
1	9	3	3	1	00101000111110	00011000101011	00110100011101	0	1
1	10	2	3	2	10010000001001	00100000111110	10011011100101	0	0
1	11	2	3	3	10111000110001	11000111100000	00001111100001	0	1
1	12	2	3	4	01111001110001	01010000110010	11110101111000	0	0
1	13	2	4	1	00010111000010	10111000101000	01010001010000	0	0
1	14	1	4	2	11001111101111	10000000000000	00101011100111	0	0
1	15	2	4	3	00001010000110	01100100101111	01001110011111	0	0
1	16	2	4	4	10011000011000	11110000101101	11001111011101	0	0
1	17	3	5	1	11101101111001	01100000010001	11101100100000	0	0
1	18	3	5	2	01000100010111	00011000010100	10100011100111	0	1
1	19	1	5	3	11100010010100	01000000000000	11101001110001	0	0
1	20	1	5	4	11001011110001	11000000000000	01001101100010	0	0
2	1	2	1	1	00011101110001	11100101010111	11101010100001	0	0
2	2	2	1	2	11011010110011	01101010011110	01000100011101	0	0
2	3	2	1	3	11110001100001	10001010001000	00100011101100	0	0
2	4	2	1	4	11010010001010	11001000100000	10100010110011	0	0
2	5	3	2	1	01001011100011	01011000001101	11101101110010	0	1
2	6	1	2	2	10010111110111	00000000000000	11100111000010	0	0
2	7	1	2	3	01100100101101	10000000000000	11011111101001	0	0
2	8	2	2	4	00001110011111	00000000110010	10001111000110	0	0
2	9	2	3	1	11111111100111	01111010111100	00110101101000	0	1
2	10	1	3	2	10101001111110	01000000000000	01001000000110	0	0
2	11	1	3	3	11001111100000	11000000000000	10111110011000	0	0
2	12	2	3	4	10101111101000	01001000101010	11001101101011	0	0
2	13	3	4	1	10101111100111	11000011001100	11001110000000	0	0
2	14	3	4	2	01000011000010	10111111011101	00110010101011	0	1
2	15	2	4	3	01001101111001	01100011110110	01100001001111	0	0
2	16	2	4	4	00011111101001	00001010100001	11011100010010	0	0
2	17	2	5	1	00101110011101	00001110011110	10100110111011	0	1
2	18	2	5	2	01011111100101	10111011010110	10000011010001	0	0
2	19	3	5	3	01110111111101	00111110100011	01100100001010	0	0
2	20	2	5	4	11101000110101	11100011111001	10110100110001	0	0
3	1	2	1	1	11011001101000	00010111111010	00101100010101	0	0
3	2	2	1	2	00111110100101	00000111000000	10111101001101	0	0
3	3	3	1	3	10100111001101	01001011111100	10111011100011	0	0
3	4	2	1	4	11101110110011	10100100100100	00110010001110	0	0
3	5	3	2	1	10110011011101	11010001011010	10001110010111	0	0
3	6	2	2	2	11011110101110	00100101110010	11001000110001	0	0
3	7	2	2	3	01110100100001	10001101001011	00010000001101	0	0
3	8	2	2	4	10000001010001	00011111111101	01101011011011	0	0
3	9	2	3	1	01011000100010	00010010110100	10101100111100	0	0
3	10	1	3	2	11001111110000	00000000000000	11111101100101	0	1
3	11	2	3	3	11101111001110	11101000010100	11001111110101	0	0
3	12	3	3	4	01110110100001	10001000100110	11110111000000	0	0
3	13	1	4	1	00110101010111	10000000000000	01000010001100	0	1
3	14	3	4	2	11101110101001	00110101000101	01111011000111	0	0
3	15	2	4	3	01111011101111	10110011000110	00110100111100	0	0
3	16	2	4	4	00010010000011	11001001111001	11111001100110	0	0
3	17	2	5	1	10110010010010	11011110011110	00011100000101	0	0
3	18	1	5	2	11110111001011	01000000000000	00000111010001	0	1
3	19	2	5	3	10101100011101	00010010110101	01000011101101	0	1
3	20	1	5	4	00101011011001	11000000000000	00001101010111	0	0
4	1	1	1	1	00010010011100	00000000000000	01011000100000	0	1
4	2	2	1	2	11000001001110	11101010111111	00100000110101	0	0
4	3	2	1	3	00110001000000	11000101010111	00001001000111	0	0
4	4	2	1	4	11101010001100	01010101011001	01000010101101	0	0
4	5	2	2	1	00000000101110	00011011000000	01000011100010	0	0
4	6	2	2	2	11000110100001	00110011001100	00101000001001	0	0
4	7	1	2	3	00011000011001	10000000000000	01010001111001	0	0
4	8	2	2	4	10011101111110	00001111100111	11001111000101	0	1
4	9	2	3	1	10001011010010	11111010110100	01101001111111	0	1
4	10	2	3	2	10100111111110	00001110110011	00000101000100	0	0
4	11	2	3	3	10000011001110	10101101010101	11001110000000	0	1
4	12	1	3	4	00000111110111	01000000000000	11011000101101	0	0
4	13	1	4	1	00001101001010	11000000000000	00111100100111	0	0
4	14	3	4	2	11101101010000	11100100111000	11000000010100	0	0
4	15	2	4	3	01011100000101	11110011000001	11001110010101	0	0
4	16	2	4	4	10111101100000	11110011001011	11100000111100	0	0
4	17	3	5	1	01000000001011	00101110000010	10110000000100	0	0
4	18	3	5	2	11100101111111	10100001011110	01010010110101	0	0
4	19	2	5	3	11110001010001	00001010101000	11100111110000	0	0
4	20	3	5	4	10000110111000	00011100010001	10010111100000	0	0
5	1	2	1	1	01111011101001	11101100000110	11010101011110	0	0
5	2	1	1	2	10110110100000	00000000000000	01100011110101	0	1
5	3	1	1	3	10101110011001	10000000000000	01010100000010	0	0
5	4	2	1	4	01101100110110	10111011100001	10000101001101	0	1
5	5	3	2	1	10000001011001	01100110111001	01110101101010	0	0
5	6	1	2	2	01001110100011	01000000000000	10000101101100	0	0
5	7	2	2	3	11100111000010	00001100001111	01000001110111	0	0
5	8	1	2	4	00001000110000	11000000000000	11000010111011	0	0
5	9	2	3	1	01011010010100	00000010010101	11100100100000	0	1
5	10	2	3	2	11111011010000	11100000110101	10100011010001	0	0
5	11	2	3	3	10110010000001	11010011111100	11010111101110	0	0
5	12	2	3	4	01101100100011	10101110110000	00001100110101	0	0
5	13	2	4	1	00001010001101	11110010100000	11010000000101	0	1
5	14	3	4	2	10001000001111	11101111000010	11101101100100	0	0
5	15	2	4	3	01110010111001	00001110010001	10100010001001	0	0
5	16	3	4	4	00101100011111	10011000010100	11000010000001	0	0
5	17	3	5	1	00100100110100	00011001100100	01010010000100	0	0
5	18	2	5	2	11111010001101	00010011100001	10001011101010	0	0
5	19	2	5	3	01100110111010	10000110110100	00111111100101	0	0
5	20	2	5	4	00000001100011	00110111101001	01000110000001	0	0
6	1	1	1	1	11011010100011	11000011101001	10010000001000	0	0
6	2	2	1	2	11100010110110	11000011110010	10000010000001	0	1
6	3	1	1	3	00000000100001	10011100010000	10110111000000	0	0
6	4	3	1	4	01001001101110	11111000110001	00000000111110	0	0
6	5	2	2	1	10110101100110	11100100000010	01110101101110	0	0
6	6	2	2	2	10011001111011	10100110111111	10011010111111	0	0
6	7	3	2	3	01001011111110	10000001010000	11111011111100	0	0
6	8	2	2	4	11000111001110	01100101100110	01100011110001	0	0
6	9	3	3	1	01000010000011	10011011010101	00000100001010	0	1
6	10	2	3	2	01000101111101	11101101010101	01100101101101	0	0
6	11	2	3	3	10011001111000	10001110011111	00011010011110	0	0
6	12	2	3	4	01110101100100	11111111110011	11000000010100	0	0
6	13	2	4	1	10101110100011	10011011101100	11110000000001	0	0
6	14	2	4	2	00100011101000	01110011101001	01011101011000	0	0
6	15	2	4	3	11011101011000	11101011011111	10001111011110	0	0
6	16	2	4	4	01010010101001	11101111010010	00111010011000	0	0
6	17	2	5	1	11101100001110	01011101100101	10101000111011	0	0
6	18	1	5	2	00001010011110	00000011111111	00110001000111	0	0
6	19	1	5	3	01111100100110	01000000111110	00101010000110	0	1
6	20	3	5	4	11100011010110	11110011110001	11100010101000	0	1
7	1	1	1	1	01111011010101	00001010001101	11001101101100	0	0
7	2	2	1	2	10100001100110	00100000001111	11001001001001	0	0
7	3	2	1	3	00110001100110	00110111011111	00101001111000	0	0
7	4	3	1	4	01100111001000	10001110111000	11110011011111	0	0
7	5	2	2	1	10110011111101	10110000101101	11010011110111	0	1
7	6	1	2	2	01000001100101	11001010000011	11011001110010	0	0
7	7	3	2	3	10110110101001	01101001000011	11101111101010	0	0
7	8	1	2	4	01000101111001	11011110111011	11101001100010	0	0
7	9	3	3	1	00000100100010	00110000001111	01111110010011	0	0
7	10	3	3	2	10001011011101	11010001010000	00011100100101	0	1
7	11	2	3	3	00111000100001	10111011010011	01101000010001	0	0
7	12	2	3	4	00111101100011	00110010011101	10000001101000	0	1
7	13	2	4	1	01001100011110	01111100110110	10011110011100	0	0
7	14	2	4	2	10111010000111	00101000010000	01001111110011	0	1
7	15	2	4	3	11111110100011	11010111000010	11001000110110	0	0
7	16	2	4	4	10000010010100	11101110010100	10100010001011	0	0
7	17	1	5	1	01100101100110	10001111000010	10000111100011	0	0
7	18	2	5	2	01101100000100	00110101111011	11011100111110	0	0
7	19	2	5	3	00100100111001	01111110000101	01010010111101	0	0
7	20	2	5	4	10010101100111	00111110011101	10100100000110	0	0
8	1	2	1	1	10010101100010	10100001001101	01111101100101	0	0
8	2	1	1	2	11101100010000	01100001101111	10011110111101	0	0
8	3	2	1	3	10000101101111	00100111111010	10111010111010	0	0
8	4	2	1	4	01000100101101	00010010010000	11101100110101	0	0
8	5	1	2	1	11010111010101	10101110110011	11101110110010	0	0
8	6	2	2	2	01110000001010	01010010110100	00110000101011	0	0
8	7	3	2	3	00100110011011	01010111110011	01001011010100	0	1
8	8	2	2	4	00111111010010	00010010100111	11110110100110	0	0
8	9	2	3	1	00100101111010	01110111010111	01001000101110	0	0
8	10	3	3	2	01001000110000	00000010001001	01010001000010	0	1
8	11	2	3	3	11011110000011	01010111000100	10001111100100	0	1
8	12	1	3	4	10011100111101	10100110100010	01001011111000	0	0
