15035
0.912134
1	1	3	1	1	10111100000001	01101100111111	10111000111011	0	0
1	2	2	1	2	10001000001000	10011110000001	10011111100101	0	0
1	3	1	1	3	01000100111110	00000000000000	00111101000010	0	0
1	4	2	1	4	00100001011110	10101010000111	01101001100011	0	0
1	5	2	2	1	00101000100011	10010101100000	00110000001111	0	0
1	6	2	2	2	01111110110111	00111110111011	10010011101011	0	0
1	7	1	2	3	10010111001011	10000000000000	01001011101010	0	0
1	8	2	2	4	10100111010010	01000110110001	01110001110101	0	0
1	9	1	3	1	01101110111100	01000000000000	10000001101100	0	0
1	10	2	3	2	00000110101111	11110000110011	01000000100100	0	0
1	11	2	3	3	00000110111001	11001111101110	10011010011111	0	0
1	12	3	3	4	01001000110101	10110000001101	01110100101001	0	0
1	13	3	4	1	11110101011110	10100100110011	11110010010101	0	1
1	14	2	4	2	00100001000001	10100001011000	11010010011000	0	0
1	15	2	4	3	10100100011011	10011101111101	10010111110010	0	0
1	16	3	4	4	01101000110100	11101011010001	00000100111011	0	0
1	17	2	5	1	01100111011100	11010001111100	10011100010011	0	1
1	18	2	5	2	01011111110100	11011000011010	10101110010010	0	0
1	19	2	5	3	11000011111000	11001011000101	01111101101000	0	1
1	20	1	5	4	01110011110110	11000000000000	10000001100111	0	1
2	1	1	1	1	00001101110010	00000000000000	11111010101110	0	0
2	2	1	1	2	00111010000101	10000000000000	10011111011001	0	0
2	3	3	1	3	11100010011111	11010100100001	01100110011001	0	0
2	4	2	1	4	01111110100101	10110010011111	01111110101010	0	1
2	5	3	2	1	01100110100100	10111011100011	01010111010100	0	1
2	6	2	2	2	01110011000111	00001011010110	00111111001011	0	1
2	7	3	2	3	00001000000000	00100000010111	10111001010000	0	1
2	8	1	2	4	10110010100101	01000000000000	01111001001110	0	0
2	9	2	3	1	11000011111011	11100010010001	10001100101001	0	0
2	10	2	3	2	00101001001001	11010011011101	01000110110000	0	0
2	11	2	3	3	01001111011111	01100010011010	00101000100110	0	0
2	12	2	3	4	10110011000111	01110011000011	11111100101001	0	0
2	13	2	4	1	10000111110100	01110110100010	01001011110110	0	0
2	14	2	4	2	10011111111111	01001111100100	01100100001110	0	0
2	15	3	4	3	01101000100111	11110000000111	01101010111110	0	0
2	16	1	4	4	00100110000110	11000000000000	01010101110100	0	0
2	17	2	5	1	11110101000111	00011010000000	00011010101101	0	0
2	18	2	5	2	10101100011110	01110001011001	11100111011000	0	0
2	19	2	5	3	10111100101100	00110001111110	11110110110001	0	0
2	20	2	5	4	10101010010110	11011110111011	11101110111010	0	0
3	1	2	1	1	10000101000101	10101010001101	00110111010001	0	0
3	2	2	1	2	01001111100000	00110000010000	10000010001110	0	0
3	3	3	1	3	11010101100111	10011011101000	11101001010001	0	0
3	4	3	1	4	01000010001001	01011101110110	01001100101011	0	0
3	5	2	2	1	11101010100111	01100110100011	10100010111101	0	0
3	6	2	2	2	00000101101110	00111010111011	00000101010100	0	0
3	7	2	2	3	10111100011000	00011100110011	01001000100110	0	1
3	8	2	2	4	00011110001110	00100101101100	11111111100010	0	0
3	9	2	3	1	11110010100100	10011001001111	10001000011100	0	0
3	10	2	3	2	00001001111110	11110010010100	01000111010111	0	0
3	11	1	3	3	01010001111001	00000000000000	00101101001011	0	0
3	12	1	3	4	01010101001011	10000000000000	00110110000000	0	0
3	13	1	4	1	00100101100001	01000000000000	10010001101000	0	0
3	14	2	4	2	00010000111101	10100011100111	01101010111111	0	1
3	15	2	4	3	01101101110101	00110000000101	00111101001010	0	1
3	16	1	4	4	00111110000011	11000000000000	10111100111010	0	0
3	17	2	5	1	10010101000000	10000110011100	00000011001000	0	0
3	18	3	5	2	00100001010000	10001101001001	10101100010010	0	0
3	19	3	5	3	11010101111000	01000010101010	00010011111111	0	0
3	20	2	5	4	01100111101111	11111101000001	01110001111000	0	1
4	1	2	1	1	01100100101011	00110100000101	10100011101001	0	0
4	2	2	1	2	10110010011110	01011101011010	01011101001110	0	0
4	3	3	1	3	01000010100101	11110100101000	10001011001001	0	0
4	4	2	1	4	01100000111111	11010010110010	10000001110110	0	1
4	5	1	2	1	11000010010100	00000000000000	11110110001000	0	0
4	6	3	2	2	10101111111011	00111110101110	11001000000111	0	1
4	7	2	2	3	01101011011111	11111000000111	11010011000101	0	0
4	8	2	2	4	10001100111011	10010100110011	00110000111001	0	0
4	9	1	3	1	00000100000001	10000000000000	11011001101110	0	0
4	10	2	3	2	00001101101001	10000101101111	01001001000111	0	0
4	11	1	3	3	11011010001000	01000000000000	10110110111000	0	0
4	12	2	3	4	00001101011001	10011100000101	11010100100110	0	0
4	13	2	4	1	01101111111100	00000100101101	11001000111101	0	0
4	14	1	4	2	01011001110100	11000000000000	10000111111101	0	0
4	15	2	4	3	10101101011000	10111111110100	10100011000001	0	0
4	16	3	4	4	11111010010100	01110100011101	01110101011110	0	1
4	17	2	5	1	11011111000000	11010110010110	11101100111100	0	0
4	18	3	5	2	11110110010100	11001111000101	10100010101100	0	1
4	19	2	5	3	00011110100110	11101111111000	00011101000011	0	0
4	20	2	5	4	00100011001000	00100111110010	11111110100111	0	0
5	1	2	1	1	11001110101000	01111100110011	01010100010000	0	0
5	2	2	1	2	10110010110011	10101111010011	01101111101010	0	0
5	3	3	1	3	10111010001011	11110111110111	01111011100101	0	0
5	4	2	1	4	10110011001011	00111001111100	11010111011010	0	1
5	5	2	2	1	01010000111100	00000000011100	10000001110010	0	0
5	6	1	2	2	01101110010101	00000000000000	00011110111010	0	0
5	7	2	2	3	11111000010110	00001011101001	00000001110100	0	0
5	8	2	2	4	00110101110110	10011111100011	00100011011101	0	1
5	9	3	3	1	00101100001011	10101000001111	11011100000110	0	1
5	10	2	3	2	01001000100001	00110001101010	01011010110110	0	0
